,id,name,address,city,state,area,postal_code,country,phone,lat,lng,price,reserve_url,mobile_reserve_url,image_url,Unnamed: 0,overall_rating,recommended_to_a_friend,food,service,ambiance,noise_level,dining_style,cuisines,price_range,hours_of_operation
226,95107,Galli,45 Mercer St,New York,NY,New York / Tri-State Area,10013,US,2129669288x,40.721615,-74.001333,2,http://www.opentable.com/single.aspx?rid=95107,http://mobile.opentable.com/opentable/?restId=95107,https://www.opentable.com/img/restimages/95107.jpg,142,4.5,88,4.5,4.3,4.4,Moderate,Casual Dining,Italian,$30 and under,Lunch: 11:00am - 4:00pm; Dinner: Sunday - Thursday 11am - 10pm Friday & Saturday 11am - 12midnight
231,98683,La Bella Vita,163 Mulberry Street,New York,NY,New York / Tri-State Area,10013,US,2127758484,40.719713,-73.997235,2,http://www.opentable.com/single.aspx?rid=98683,http://mobile.opentable.com/opentable/?restId=98683,https://www.opentable.com/img/restimages/98683.jpg,143,4.5,92,4.5,4.7,4.3,Moderate,Casual Dining,Italian,$30 and under,Lunch/Dinner: Monday - Sunday: 11:00am - 12:00am
233,2294,Wallsé,344 W. 11th St.,New York,NY,New York / Tri-State Area,10014,US,2123522300x,40.7355,-74.0083,4,http://www.opentable.com/single.aspx?rid=2294,http://mobile.opentable.com/opentable/?restId=2294,https://www.opentable.com/img/restimages/2294.jpg,144,4.3,80,4.3,4.4,4.3,Quiet,Elegant Dining,Austrian Modern European German,$50 and over,Dinner Served Monday - Wednesday 5:30pm - 10:00pm Thursday - Saturday 5:30pm - 11pm
236,147499,Tertulia,359 6th Ave,New York,NY,New York / Tri-State Area,10014,US,6465599909,40.732263,-74.000785,3,http://www.opentable.com/single.aspx?rid=147499,http://mobile.opentable.com/opentable/?restId=147499,https://www.opentable.com/img/restimages/147499.jpg,145,4.3,81,4.2,4.1,4.2,Moderate,Casual Elegant,Spanish Tapas / Small Plates Grill,$31 to $50,Brunch: Saturday & Sunday: 11:30am - 3:30pmLunch: Monday - Friday: 11:30am - 3:00pmDinner: Sunday - Wednesday: 5:30pm - 11:00pmFriday & Saturday: 5:30pm - 12:00am
238,6875,Havana - Alma de Cuba,94 Christopher St.,New York,NY,New York / Tri-State Area,10014,US,2122423800,40.733355,-74.004481,2,http://www.opentable.com/single.aspx?rid=6875,http://mobile.opentable.com/opentable/?restId=6875,https://www.opentable.com/img/restimages/6875.jpg,146,4.3,89,4.2,4.2,4.1,Moderate,Casual Dining,Cuban Latin / Spanish,$30 and under,Sunday - Thursday: 11:00am - 11:00pm Friday & Saturday: 11:00am - 1:00am
241,15751,Market Table,54 Carmine Street,New York,NY,New York / Tri-State Area,10014,US,2122552100x,40.729911,-74.00375,3,http://www.opentable.com/single.aspx?rid=15751,http://mobile.opentable.com/opentable/?restId=15751,https://www.opentable.com/img/restimages/15751.jpg,147,4.6,93,4.6,4.6,4.4,Moderate,Casual Elegant,American,$31 to $50,Lunch: Monday - Friday 11:30am-2:30pm Brunch: Saturday 10:00am-2:30pm & Sunday 10:00am-3:00pmDinner: Tuesday - Thursday 5:00pm-11:00pmFriday  & Saturday 5:00pm-12:00amSunday & Monday 5:00pm-10:00pm   
242,94933,El Toro Blanco,257 Sixth Avenue,New York,NY,New York / Tri-State Area,10014,US,2126450193x,40.728969,-74.002547,3,http://www.opentable.com/single.aspx?rid=94933,http://mobile.opentable.com/opentable/?restId=94933,https://www.opentable.com/img/restimages/94933.jpg,148,4.4,85,4.2,4,4.1,Moderate,Casual Dining,Mexican Contemporary Mexican Mexican / Southwestern,$31 to $50,Monday - Wednesday: 4:00pm - 10:00pm  Thursday: 11:30am - 11pmFriday: 11:30am - 12:00am  Saturday: 11:00am - 12:00am  Sunday: 11:00am - 10:00pm
243,15940,Plunge Bar,18 Ninth Ave,New York,NY,New York / Tri-State Area,10014,US,2126606736,40.739406,-74.005377,3,http://www.opentable.com/single.aspx?rid=15940,http://mobile.opentable.com/opentable/?restId=15940,https://www.opentable.com/img/restimages/15940.jpg,149,3.4,100,3.2,3.3,3.9,Moderate,Casual Elegant,American Burgers Bar / Lounge / Bottle Service,$31 to $50,11:00am - 4:00am daily;  kitchen nightly until 12:00am
248,103345,The Quarter,522 Hudson Street,New York,NY,New York / Tri-State Area,10014,US,2126913252x,40.733978,-74.006076,2,http://www.opentable.com/single.aspx?rid=103345,http://mobile.opentable.com/opentable/?restId=103345,https://www.opentable.com/img/restimages/103345.jpg,150,4.3,100,4.1,4,4.3,Moderate,Casual Dining,American,$30 and under,Brunch: Saturday -Sunday: 10:00am-4:00pmLunch: Monday-Friday: 11:00am-4:00pmDinner: Sunday-Wednesday: 4:00pm-12:00amDinner: Thursday-Saturday: 4:00pm-1am
249,59842,Abbottega,14 Bedford Street,New York,NY,New York / Tri-State Area,10014,US,2126759080x,40.729098,-74.003484,3,http://www.opentable.com/single.aspx?rid=59842,http://mobile.opentable.com/opentable/?restId=59842,https://www.opentable.com/img/restimages/59842.jpg,151,4,100,3.8,4.1,3.7,Quiet,Casual Dining,Italian Seafood Shellfish,$50 and over,Monday: ClosedTuesday Wednesday Thursday: 5pm - 10:00pmFriday & Saturday: 5pm - 12:00am midnightSunday: 5pm to 10pm.
250,96214,The Beatrice Inn,285 West 12th Street,New York,NY,New York / Tri-State Area,10014,US,(917) 566-7400x,40.737647,-74.004087,3,http://www.opentable.com/single.aspx?rid=96214,http://mobile.opentable.com/opentable/?restId=96214,https://www.opentable.com/img/restimages/96214.jpg,152,4.4,80,4.3,4.3,4.4,Moderate,Fine Dining,Fine cuts Steakhouse Meat,$31 to $50,Monday: ClosedTuesday - Saturday: 5:30pm - 1:00AMSunday Roast: 12:00pm - 4:00pmSunday Supper: 5:30pm - 10:00pm
251,65758,Left Bank,117 Perry Street,New York,NY,New York / Tri-State Area,10014,US,2127271170x,40.735127,-74.00673,3,http://www.opentable.com/single.aspx?rid=65758,http://mobile.opentable.com/opentable/?restId=65758,https://www.opentable.com/img/restimages/65758.jpg,153,4.5,88,4.4,4.3,4.3,Moderate,Casual Dining,American European,$31 to $50,monday - wednesday: 5pm-10pmthursday and friday: 5pm -11pmsaturday: 11am - 11pmsunday: 11am - 10pm
253,46576,Sant Ambroeus - West Village,259 West 4th Street,New York,NY,New York / Tri-State Area,10014,US,2126049254,40.735421,-74.003143,3,http://www.opentable.com/single.aspx?rid=46576,http://mobile.opentable.com/opentable/?restId=46576,https://www.opentable.com/img/restimages/46576.jpg,154,4.6,98,4.6,4.5,4.5,Quiet,Casual Elegant,Italian,$31 to $50,Mon – Fri 7:30am to 11:00pmSat – Sun 9:00am to 11:00pm
256,59734,Empellon Taqueria,230 West 4th,New York,NY,New York / Tri-State Area,10014,US,2123670999,40.734124,-74.003031,3,http://www.opentable.com/single.aspx?rid=59734,http://mobile.opentable.com/opentable/?restId=59734,https://www.opentable.com/img/restimages/59734.jpg,155,4.6,91,4.4,4.4,4.3,Moderate,Casual Dining,Mexican,$31 to $50,Dinner:?Sunday - Wednesday 5:30 PM - 11:00 PM?Thursday - Saturday 5:30 PM - 12:00 AMBrunch:?Saturday & Sunday 11:45 AM - 5:30 PM
261,107287,Hendriks,557 3rd Avenue,New York,NY,New York / Tri-State Area,10016,US,2126868080,40.747395,-73.97649,2,http://www.opentable.com/single.aspx?rid=107287,http://mobile.opentable.com/opentable/?restId=107287,https://www.opentable.com/img/restimages/107287.jpg,156,4.4,92,4.3,4.3,4.2,Moderate,Casual Elegant,Contemporary American,$30 and under,Lunch: Monday - Friday: 11:30am  - 3:00pm.Weekend Brunch: Saturday - Sunday: 11:00am - 3:00pm.Dinner: Monday - Thursday: 3:00pm - 11:00pm Friday - Saturday: 3:00pm - 12:00am Sunday: 3:00pm - 10:00pm.
264,116473,The Peacock,24 E. 39th Street,New York,NY,New York / Tri-State Area,10016,US,6468376776x,40.750606,-73.980175,3,http://www.opentable.com/single.aspx?rid=116473,http://mobile.opentable.com/opentable/?restId=116473,https://www.opentable.com/img/restimages/116473.jpg,157,4,89,4,3.8,4.1,Quiet,Casual Dining,British English American,$31 to $50,Monday - Friday 11:30am-11:00pmSaturday - 11:00am-3:30pm (Brunch)                        5:00pm-11:00pm (Dinner)Sunday - Closed
266,30496,Dos Caminos - Park,373 Park Ave South at 27th Street,New York,NY,New York / Tri-State Area,10016,US,2122941000x,40.742358,-73.984693,3,http://www.opentable.com/single.aspx?rid=30496,http://mobile.opentable.com/opentable/?restId=30496,https://www.opentable.com/img/restimages/30496.jpg,158,4.3,86,4.2,4,4.3,Moderate,Casual Dining,Mexican,$31 to $50,Sunday - Tuesday: 11:30am - 10:00pmWednesday - Thursday: 11:30am - 11:00pmFriday - Saturday: 11:30am - 12:00am
270,49417,Riverpark,450 East 29th Street,New York,NY,New York / Tri-State Area,10016,US,2127299790x,40.739384,-73.973595,3,http://www.opentable.com/single.aspx?rid=49417,http://mobile.opentable.com/opentable/?restId=49417,https://www.opentable.com/img/restimages/49417.jpg,159,4.6,94,4.6,4.6,4.7,Quiet,Casual Elegant,American Farm-to-table,$31 to $50,Weekday Lunch:  Monday-Friday from 12:00pm to 2:30pm*Weekend Brunch: Saturday & Sunday from 11:00am to 3:00pm*Dinner:Sunday-Thursday from 5:30pm-9:30pm+Friday & Saturday from 5:30pm-10:00pm+(*) = indicates the final daytime seating with the full menu; during midday we offer continuous drink service and a more limited food menu (called the Bar Menu) until Dinner begins except on days when we are closed for a buyout.(+) = indicates the final seating of the evening; the kitchen accepts final orders shortly thereafter.The Beer Garden has closed for the season.
271,13954,Johnny Utah's,25 West 51st Street,New York,NY,New York / Tri-State Area,10016,US,2122658824,40.760262,-73.979319,3,http://www.opentable.com/single.aspx?rid=13954,http://mobile.opentable.com/opentable/?restId=13954,https://www.opentable.com/img/restimages/13954.jpg,160,3.3,69,3,3.1,3.3,Moderate,Casual Dining,Southwest American Barbecue,$30 and under,Monday-Wednesday: 11:30a-2:00aThursday: 11:30a-3:00aFriday & Saturday: 11:30a-4:00aSunday: 11:30a-10:00p
274,124,I Trulli,122 East 27th Street,New York,NY,New York / Tri-State Area,10016,US,2124817372,40.742137,-73.983574,3,http://www.opentable.com/single.aspx?rid=124,http://mobile.opentable.com/opentable/?restId=124,https://www.opentable.com/img/restimages/124.jpg,161,4.4,94,4.4,4.4,4.5,Moderate,Fine Dining,Italian,$31 to $50,Lunch: Mon-Friday 12:00pm - 3:00pmDinner: Mon-Thurs 5:30pm - 10:30pm Fri 5:30pm - 11:00pm Sat 5:00pm - 10:00pm and Sun 3:00pm - 10:00pm      
277,57103,Wine 30,41 East 30th St.,New York,NY,New York / Tri-State Area,10016,US,2124810197,40.74503,-73.983697,3,http://www.opentable.com/single.aspx?rid=57103,http://mobile.opentable.com/opentable/?restId=57103,https://www.opentable.com/img/restimages/57103.jpg,162,4.4,95,4.4,4.3,4.6,Moderate,Casual Dining,American Tapas / Small Plates,$31 to $50,Brunch: Saturday - Sunday: 11:00am - 4:00pm; Lunch: Monday - Friday: 11:30am - 4:00pm; Dinner: Sunday - Monday: 4:00pm - 12:00am Tuesday - Saturday: 4:00pm - 1:00am
279,79678,Tavern 29,47 E. 29th Street,New York,NY,New York / Tri-State Area,10016,US,2126854422x,40.744152,-73.984073,2,http://www.opentable.com/single.aspx?rid=79678,http://mobile.opentable.com/opentable/?restId=79678,https://www.opentable.com/img/restimages/79678.jpg,163,4.2,91,4.1,3.8,4.3,Moderate,Casual Dining,American Gastro Pub,$30 and under,Sunday-Tuesday 11AM-2AMWednesday-Saturday 11AM-4AM 
284,20383,Shinbashi,7 East 48th Street,New York,NY,New York / Tri-State Area,10017,US,2128131009,40.75711,-73.977696,3,http://www.opentable.com/single.aspx?rid=20383,http://mobile.opentable.com/opentable/?restId=20383,https://www.opentable.com/img/restimages/20383.jpg,164,4.4,83,4.1,4,3.7,Moderate,Casual Elegant,Japanese,$31 to $50,Lunch: Monday - Friday: 11:45am - 2:15pm; Dinner: Monday - Saturday: 5:30pm - 9:45pm
285,2348,Pampano,209 E. 49th St.,New York,NY,New York / Tri-State Area,10017,US,2127514545x,40.7551,-73.971,3,http://www.opentable.com/single.aspx?rid=2348,http://mobile.opentable.com/opentable/?restId=2348,https://www.opentable.com/img/restimages/2348.jpg,165,4.5,86,4.4,4.2,4.3,Moderate,Casual Elegant,Mexican,$31 to $50,Brunch: Saturday - Sunday 11:30am - 3:00pmLunch: Monday - Friday: 11:30am - 2:30pm;Dinner: Sunday 5-9:30pm;Monday - Wednesday 5:00-10:30 Thursday - Saturday 5-11:00pm
287,14743,Gente,153 East 45th Street,New York,NY,New York / Tri-State Area,10017,US,2125575555,40.753071,-73.973967,3,http://www.opentable.com/single.aspx?rid=14743,http://mobile.opentable.com/opentable/?restId=14743,https://www.opentable.com/img/restimages/14743.jpg,166,4.2,96,4.4,4.5,4.2,Moderate,Casual Elegant,Italian,$31 to $50,Lunch: Monday - Friday: 11:30pm - 3:30pm; Dinner: Monday - Friday: 3:30pm - 10:00pm Saturday: 3:00pm - 10:00pm
288,96595,Grifone,244 E. 46th St.,New York,NY,New York / Tri-State Area,10017,US,2124907275,40.752508,-73.971003,3,http://www.opentable.com/single.aspx?rid=96595,http://mobile.opentable.com/opentable/?restId=96595,https://www.opentable.com/img/restimages/96595.jpg,167,4.3,89,4.4,4.4,4,Quiet,Casual Dining,Italian,$31 to $50,Lunch: Monday - Friday: 12:00pm - 3:00pm  Dinner: Monday - Saturday: 5:00pm - 10:00pm
290,77257,Vitae,4 East 46th St.,New York,NY,New York / Tri-State Area,10017,US,2126823562,40.755762,-73.978416,3,http://www.opentable.com/single.aspx?rid=77257,http://mobile.opentable.com/opentable/?restId=77257,https://www.opentable.com/img/restimages/77257.jpg,168,4.5,91,4.6,4.5,4.4,Moderate,Casual Elegant,Contemporary American Wine Bar,$31 to $50,Lunch: Monday - Friday 11:00am - 3:00pmSmall Bites: Monday - Friday 3:00pm - 5:30pmDinner: Monday - Saturday: 5:00pm - 10:00pmPrivate Events-7 Days a week 8:00am-1:00am
291,13372,Palm Restaurant - NYC Too,840 Second Avenue,New York,NY,New York / Tri-State Area,10017,US,2126975198,40.751597,-73.970901,3,http://www.opentable.com/single.aspx?rid=13372,http://mobile.opentable.com/opentable/?restId=13372,https://www.opentable.com/img/restimages/13372.jpg,169,4.5,94,4.5,4.5,4.2,Moderate,Fine Dining,Steakhouse Seafood Italian,$50 and over,Lunch Served Monday - Friday: 12:00 PM - 3:00 PMDinner Served Monday 3:00 PM - 10:00 PMTuesday - Friday 3:00 PM - 10:15 PMSaturday 5:00 PM - 10:30 PMSunday 5:00 PM - 9:00 PM
292,43783,Zengo - NYC,622 Third Avenue,New York,NY,New York / Tri-State Area,10017,US,2128088110,40.750093,-73.975875,3,http://www.opentable.com/single.aspx?rid=43783,http://mobile.opentable.com/opentable/?restId=43783,https://www.opentable.com/img/restimages/43783.jpg,170,4.3,88,4.2,4.1,4.3,Moderate,Casual Elegant,Asian Latin American,$31 to $50,Lunch: Monday - Friday: 11:30am - 2:30pmDinner: Monday - Wednesday: 5:00pm - 10:00pmThursday - Saturday: 5:00pm - 11:00pmBrunch:Saturday - Sunday: 11:30am - 4:00pmHappy Hour Tuesday -  Friday | 5:00pm - 8:00pm (Main Bar & La Biblioteca)Wednesday - Friday | 5:00pm - 8:00pm (Mezzanine only)Reverse Happy Hour Tuesday - Friday | 9:30pm - close (Main Bar & La Biblioteca)All Night Happy Hour Monday | 5pm - close (Main Bar & La Biblioteca)Saturday | 5pm - close (Main Bar)Saturday | 7pm - close (La Biblioteca)Saturdays | 5:00pm - close (Main Bar & La Biblioteca only)
293,35893,Docks Oyster Bar and Seafood Grill,633 Third Avenue,New York,NY,New York / Tri-State Area,10017,US,2129868080x,40.749793,-73.974831,3,http://www.opentable.com/single.aspx?rid=35893,http://mobile.opentable.com/opentable/?restId=35893,https://www.opentable.com/img/restimages/35893.jpg,171,4.3,86,4.2,4.1,4.2,Moderate,Casual Dining,Seafood Sushi Continental,$31 to $50,7 days a week11:30am - 11pm 
294,19306,Madison & Vine,299 Madison Avenue,New York,NY,New York / Tri-State Area,10017,US,2128675535x,40.752117,-73.97942,3,http://www.opentable.com/single.aspx?rid=19306,http://mobile.opentable.com/opentable/?restId=19306,https://www.opentable.com/img/restimages/19306.jpg,172,4.1,82,4,4.1,3.9,Moderate,Casual Elegant,American,$31 to $50,Breakfast:  Monday - Friday:  7-10:30 amBrunch:  Saturday-Sunday:  1:30am - 4 pmLunch: Monday - Friday: 11:30 am - 4 pm; Dinner: Monday - Sunday: 4:00pm - 11:00pm
296,92605,Da Noi - Midtown,214 E. 49th Street,New York,NY,New York / Tri-State Area,10017,US,2127545710,40.7549,-73.970552,2,http://www.opentable.com/single.aspx?rid=92605,http://mobile.opentable.com/opentable/?restId=92605,https://www.opentable.com/img/restimages/92605.jpg,173,4.5,87,4.4,4.5,4.5,Quiet,Casual Dining,Italian,$30 and under,Mon - Fri:11:30AM - 11:30PMSat:12:00PM - 12:00AMSun:12:00PM - 12:00AMSummer hoursSat 3:00PM - 12:00AMSun 1:00PM - 9:00PM
298,59563,Eamonn's,9 East 45th Street,New York,NY,New York / Tri-State Area,10017,US,2128679013x,40.755067,-73.978631,2,http://www.opentable.com/single.aspx?rid=59563,http://mobile.opentable.com/opentable/?restId=59563,https://www.opentable.com/img/restimages/59563.jpg,174,4.5,100,4.5,4.6,4.3,Moderate,Casual Elegant,Irish American Tapas / Small Plates,$30 and under,Monday - Sunday: 11:30am - 11:30pm
299,6075,1 Darbar,152 E 46th Street,New York,NY,New York / Tri-State Area,10017,US,2126814500,40.754,-73.974,2,http://www.opentable.com/single.aspx?rid=6075,http://mobile.opentable.com/opentable/?restId=6075,https://www.opentable.com/img/restimages/6075.jpg,175,4.1,67,4,3.7,3.6,Quiet,Casual Elegant,Indian,$30 and under,Lunch: Monday - Sunday: 11:30am-4:00pm; Dinner: Monday - Thursday Sunday: 4:00pm-10:30pm Friday & Saturday: 4:00pm-11:00pm
300,60622,Lexington Brass,517 Lexington Avenue,New York,NY,New York / Tri-State Area,10017,US,2123925976x,40.755247,-73.972979,3,http://www.opentable.com/single.aspx?rid=60622,http://mobile.opentable.com/opentable/?restId=60622,https://www.opentable.com/img/restimages/60622.jpg,176,4.4,95,4.3,4,4,Moderate,Casual Dining,American,$31 to $50,Breakfast: Monday through Friday 7:00AM to 11:00AM Lunch: Monday through Friday 11:30AM to 4:00PM Dinner: Monday through Friday:  5:00PM to 11:00PM Dinner: Saturday & Sunday: 5:00PM to 10:00PMBrunch: Saturday & Sunday 7:00AM to 4:00PM
303,64336,Maggie's Place,21 East 47th Street,New York,NY,New York / Tri-State Area,10017,US,2127535757,40.756258,-73.977155,2,http://www.opentable.com/single.aspx?rid=64336,http://mobile.opentable.com/opentable/?restId=64336,https://www.opentable.com/img/restimages/64336.jpg,177,4.4,93,4.2,4.2,4,Moderate,Home Style,Irish Contemporary American,$30 and under,Monday - Friday: 11:30am - 12:00am Saturday: 11:00am - 8:30pm
304,78115,Amaze Fusion Restaurant and Lounge,694 Third Ave,New York,NY,New York / Tri-State Area,10017,US,2129865555,40.751938,-73.973964,2,http://www.opentable.com/single.aspx?rid=78115,http://mobile.opentable.com/opentable/?restId=78115,https://www.opentable.com/img/restimages/78115.jpg,178,4,100,3.8,3.6,3.4,Moderate,Casual Dining,Asian Fusion / Eclectic,$30 and under,Monday - Thursday: 11:00am - 11:00pm Friday: 11:00am - 11:30pm Saturday: 12:00pm - 11:30pm Sunday: 12:00pm - 11:00pm
306,51208,New York Central,109 East 42nd Street,New York,NY,New York / Tri-State Area,10017,US,6462136865x,40.751737,-73.976706,2,http://www.opentable.com/single.aspx?rid=51208,http://mobile.opentable.com/opentable/?restId=51208,https://www.opentable.com/img/restimages/51208.jpg,179,4,71,4,3.6,3.7,Quiet,Casual Dining,Contemporary American,$30 and under,Breakfast6:30am - 11:00am Mon - Fri6:30am - 11:30am Sat - SunLunch11:30am - 2:00pm Mon - FriBrunch12:00pm - 2:00pm Sat - SunDinner5:00pm - 11:00pm Mon - SatLoungeLite fare available from 2:00pm - 5:00pm DailyFull lounge menu available from 5:00pm - 11:00pm Daily
307,112417,Lazzara's Pizza Cafe,221 West 38th Street,New York,NY,New York / Tri-State Area,10018,US,2129447792,40.753932,-73.989547,2,http://www.opentable.com/single.aspx?rid=112417,http://mobile.opentable.com/opentable/?restId=112417,https://www.opentable.com/img/restimages/112417.jpg,180,4.2,100,4.3,4.1,3.7,Quiet,Casual Dining,Pizzeria Italian,$30 and under,Monday - Saturday: 11:30am - 3:00pmMonday - Friday: 3:00pm - 9:00pmSaturday: 12:00pm - 10:00pm
308,52969,Ai Fiori,400 5th Avenue,New York,NY,New York / Tri-State Area,10018,US,2126138660x,40.750228,-73.983714,3,http://www.opentable.com/single.aspx?rid=52969,http://mobile.opentable.com/opentable/?restId=52969,https://www.opentable.com/img/restimages/52969.jpg,181,4.5,89,4.5,4.5,4.5,Quiet,Fine Dining,Contemporary European Italian French,$31 to $50,Breakfast: Monday - Sunday: 7:00am - 10:15amLunch: Monday - Friday: 12pm - 2:15pm Dinner: Monday - Thursday: 5:30pm - 10:00pm Friday - Saturday: 5:00pm - 10:00pm Sunday - 5:30pm - 9:00pmBar and Lounge are first come/first served
